%kk,PairID,WaveType,T,D,A,hv,H1,x1,h1,H2,x2,h2,H3,x3,h3,H4,x4,h4,H5,x5,h5,H6,x6,h6,H7,x7,h7,H8,x8,h8,H9,x9,h9,Field,id,StudyID,ReMean, ReSd, KCMean, KCSd,Re2Mean, Re2Sd, KC2Mean, KC2Sd
594,NaN,1,1.3,1100,0.0075,0.275,0.05656854249,0,0.95,0.06208397539,4.7,0.88,0.05649783182,13.6,0.9,0.04603265146,26,0.91,0.0352139177,43.3,1.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,29,6,428.7704545,92.20802632,4.563685271,1.41569279,471647.5,101428.8289,84.7177218,19.96091605
595,NaN,1,1.5,1490.159043,0.006583333333,0.210554049,0.1575591954,0,1.050129912,0.1391562811,280,1.050129912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,152,36,1258.440951,110.3809798,20.45344145,1.794022122,1875277.164,164485.2152,89.80581563,16.93394699
596,NaN,1,1.5,1043.630525,0.006583333333,0.246998719,0.09506742516,0,0.724809315,0.02503125266,280,0.724809315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,153,36,525.0868424,433.0422905,14.25833244,11.75893288,547996.657,451936.153,89.80581563,16.93394699
597,NaN,1,1.5,1024.137212,0.006583333333,0.248910668,0.1388982925,0,0.731586372,0.09332576247,280,0.731586372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,154,36,1009.415799,280.1438101,27.25642751,7.564493703,1033780.282,286905.7006,89.80581563,16.93394699
598,NaN,1,1.5,877.8717228,0.006583333333,0.259421777,0.1191681062,0,0.863154211,0.05874987641,280,0.863154211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,155,36,725.295557,348.319803,16.75424904,8.046149835,636716.4602,305780.1056,89.80581563,16.93394699
599,NaN,1,1.5,818.128239,0.006583333333,0.260895772,0.145401731,0,0.695668893,0.0653289973,280,0.695668893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,156,36,915.4408396,491.9285956,26.28441748,14.12440435,748948.002,402460.6757,89.80581563,16.93394699
600,NaN,1,1.5,763.9967333,0.006583333333,0.262231308,0.1031608838,0,0.5474,0.04991955167,280,0.5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,157,36,729.972771,359.0466531,24.7206438,12.15917192,557696.8124,274310.4701,89.80581563,16.93394699
601,NaN,1,1.5,708.526642,0.006583333333,0.26359987,0.06440020972,0,0.600678723,0.03955460864,280,0.600678723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,158,36,475.7019297,160.7884301,15.27236542,5.162097326,337047.4908,113922.8864,89.80581563,16.93394699
602,NaN,1,1.5,589.2301007,0.006583333333,0.266543163,0.1182946561,0,0.538520738,0.06080345309,280,0.538520738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,159,36,855.9899086,388.5921634,29.38945524,13.34187691,504375.0201,228970.1996,89.80581563,16.93394699
603,NaN,1,1.5,536.3503439,0.006583333333,0.267907303,0.2169739792,0,0.627147518,0.1369756734,280,0.627147518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,160,36,1582.943655,505.9641585,49.65513401,15.87151761,849012.3737,271374.0504,89.80581563,16.93394699
604,NaN,1,1.5,531.6533142,0.006583333333,0.269254861,0.1502627981,0,0.748984135,0.1052891423,280,0.748984135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,161,36,1069.800348,266.2543683,29.12804995,7.249455987,568762.9006,141555.0173,89.80581563,16.93394699
605,NaN,1,1.5,527.1080037,0.006583333333,0.270558891,0.1410625985,0,0.591442782,0.09085842013,280,0.591442782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,162,36,1058.793227,324.1349836,34.62952085,10.60135151,558098.384,170854.1441,89.80581563,16.93394699
606,NaN,1,1.5,522.5159733,0.006583333333,0.271876326,0.1349681824,0,0.43585,0.08457106351,280,0.43585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,163,36,1158.781096,376.1923333,43.69717325,14.18606294,605481.6323,196566.5032,89.80581563,16.93394699
607,NaN,1,1.5,516.6865896,0.006583333333,0.273548751,0.1356718399,0,0.558795035,0.09206691087,280,0.558795035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,164,36,1061.838651,287.5227259,36.03262386,9.756847921,548637.7911,148559.1367,89.80581563,16.93394699
608,NaN,1,1.5,502.0300461,0.006583333333,0.277753652,0.1079789305,0,0.632620213,0.09482709653,280,0.632620213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,165,36,892.3216791,81.83553071,28.18288393,2.584674694,447972.2937,41083.89526,89.80581563,16.93394699
609,NaN,1,1.5,497.489552,0.006583333333,0.279056301,0.1537064046,0,0.618843058,0.1256088739,280,0.618843058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,166,36,1237.979388,176.1172414,39.75412882,5.655496018,615881.8113,87616.48751,89.80581563,16.93394699
610,NaN,1,1.5,487.5436805,0.006583333333,0.279056301,0.2775130104,0,0.445149645,0.2567272855,280,0.445149645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,167,36,2771.107639,152.4743973,104.4176587,5.745363099,1351036.017,74337.92885,89.80581563,16.93394699
611,NaN,1,1.5,462.1808472,0.006583333333,0.279056301,0.05292456952,0,0.473606327,0.04964324616,280,0.473606327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,168,36,514.8976013,23.29559408,18.97988969,0.8587101685,237975.8096,10766.77741,89.80581563,16.93394699
612,NaN,1,1.5,340.7552149,0.006583333333,0.279056301,0.04818585383,0,0.42230246,0.05102881907,280,0.42230246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,169,36,529.7241174,21.46645788,20.28478698,0.8220175581,180506.2554,7314.807469,89.80581563,16.93394699
613,NaN,1,1.5,418.20421,0.006583333333,0.279056301,0.1780904339,0,0.196734095,0.2227555147,280,0.196734095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,170,36,3510.196701,553.1425618,142.1401875,22.39868422,1467979.038,231326.5481,89.80581563,16.93394699
614,NaN,1,1.5,327.9210982,0.006583333333,0.279056301,0.1665450935,0,0.263364148,0.187929484,280,0.263364148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,171,36,2559.78369,218.3886418,103.6546281,8.843322794,839407.0788,71614.24326,89.80581563,16.93394699
615,NaN,1,1.5,313.7117095,0.006583333333,0.279056301,0.2275357616,0,0.173709912,0.258708161,280,0.173709912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,172,36,4603.148506,417.3361736,186.3976431,16.89940679,1444061.587,130923.2445,89.80581563,16.93394699
616,NaN,1,1.5,301.2487189,0.006583333333,0.279056301,0.1470878194,0,0.257415603,0.1608258215,280,0.257415603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,173,36,2258.758213,142.5211751,91.46504978,5.771182722,680448.0181,42934.32141,89.80581563,16.93394699
617,NaN,1,1.5,261.9157601,0.006583333333,0.279056301,0.06392526094,0,0.608246084,0.08319233469,280,0.608246084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,174,36,656.7641308,121.6397628,21.32923304,3.950402781,172016.8765,31859.37094,89.80581563,16.93394699
618,NaN,1,1.5,257.5018577,0.006583333333,0.279056301,0.04094533071,0,0.3834,0.05310609444,280,0.3834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,175,36,530.8835007,97.0755134,20.81907602,3.806903945,136703.4877,24997.12504,89.80581563,16.93394699
619,NaN,1,1.5,240.9243,0.006583333333,0.279056301,0.190494045,0,0.419990071,0.2270879509,280,0.419990071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,176,36,2236.4022,277.160866,85.77155984,10.62980523,538803.6346,66774.78764,89.80581563,16.93394699
620,NaN,1,1,13400,0.005,0.1,0.032,0,0.12,0.018,2,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,14,5,407.5234571,161.371056,18.92168114,7.492603466,5460814.326,2162372.151,78.82954928,14.86424236
621,6,0,0.55,2870,0.0009,0.172,0.024,0,0.06,0.011904823,1,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,317,12,64.47225774,30.71477334,51.21962698,24.40118104,185035.3797,88151.39949,240.8680672,45.41851832
622,6,0,0.55,2600,0.0009,0.172,0.024,0,0.06,0.014813464,1,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,318,12,69.6951397,23.32850284,55.36891654,18.53319948,181207.3632,60654.10739,240.8680672,45.41851832
623,6,0,0.55,2870,0.0009,0.172,0.024,0,0.09,0.021487038,1,0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,319,12,54.63031428,4.268221613,43.40074968,3.390864948,156789.002,12249.79603,240.8680672,45.41851832
624,6,0,0.55,2600,0.0009,0.172,0.024,0,0.09,0.018637665,1,0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,320,12,51.2081934,9.107831372,40.68206476,7.235666035,133141.3028,23680.36157,240.8680672,45.41851832
625,6,0,0.55,1900,0.0009,0.172,0.024,0,0.06,0.014658087,1,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,321,12,69.41613801,23.72307081,55.1472652,18.84666181,131890.6622,45073.83453,240.8680672,45.41851832
626,6,0,0.55,2870,0.0009,0.172,0.024,0,0.12,0.019242852,1,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,322,12,35.70113508,5.554300288,28.36256842,4.412583006,102462.2577,15940.84183,240.8680672,45.41851832
627,6,0,0.55,2600,0.0009,0.172,0.024,0,0.12,0.019537681,1,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,323,12,35.94454478,5.210066978,28.55594391,4.139108766,93455.81643,13546.17414,240.8680672,45.41851832
628,6,0,0.55,1900,0.0009,0.172,0.024,0,0.09,0.019625192,1,0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,324,12,52.39422161,7.430534189,41.62429828,5.903146606,99549.02106,14118.01496,240.8680672,45.41851832
629,6,0,0.55,1900,0.0009,0.172,0.024,0,0.12,0.019317093,1,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,325,12,35.76242816,5.46761877,28.41126237,4.343719356,67948.61351,10388.47566,240.8680672,45.41851832
630,6,0,0.55,1500,0.0075,0.194,0.036,0,0.1,0.019327005,1,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,326,12,488.108014,208.0211029,5.58395568,2.379761417,732162.0209,312031.6543,28.90416807,5.450222199
631,6,0,0.55,1050,0.0075,0.194,0.036,0,0.09,0.019084075,1,0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,327,12,551.3036353,239.4283343,6.306913588,2.739060144,578868.8171,251399.751,28.90416807,5.450222199
632,6,0,0.55,850,0.0075,0.194,0.036,0,0.09,0.026095158,1,0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,328,12,621.4733812,140.1933279,7.109655481,1.603811672,528252.374,119164.3288,28.90416807,5.450222199
633,6,0,0.55,1500,0.0075,0.194,0.036,0,0.14,0.030903856,1,0.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,329,12,359.1217549,38.68541451,4.108352876,0.442561142,538682.6323,58028.12177,28.90416807,5.450222199
634,6,0,0.55,1050,0.0075,0.194,0.036,0,0.12,0.027668289,1,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,330,12,438.0358218,81.06542128,5.011129802,0.9273884194,459937.6129,85118.69234,28.90416807,5.450222199
635,6,0,0.55,850,0.0075,0.194,0.036,0,0.12,0.031991019,1,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,331,12,467.776068,39.0063618,5.351358218,0.446232779,397609.6578,33155.40753,28.90416807,5.450222199
636,6,0,0.55,750,0.006583333333,0.234,0.037,0,0.12,0.02998507,1,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,332,12,404.5284275,59.91138648,6.006284603,0.8895415345,303396.3206,44933.53986,32.92879907,6.209113897
637,6,0,0.55,500,0.006583333333,0.234,0.037,0,0.12,0.026651817,1,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,333,12,384.3986345,88.37921278,5.707405074,1.312221018,192199.3172,44189.60639,32.92879907,6.209113897
638,6,0,0.55,1350,0.00115,0.414,0.049,0,0.18,0.02793086,1,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,334,12,38.24794806,14.81389835,18.61062728,7.208123696,51634.72988,19998.76277,188.5054439,35.54492738
639,6,0,0.55,1000,0.006583333333,0.234,0.037,0,0.19,0.031952237,1,0.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,335,12,172.6675392,17.87624479,2.563702108,0.2654196999,172667.5392,17876.24479,32.92879907,6.209113897
640,6,0,0.55,570,0.00115,0.414,0.049,0,0.18,0.0303175,1,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,336,12,39.43452108,13.13583069,19.18798814,6.391612138,22477.67701,7487.423496,188.5054439,35.54492738
641,6,0,0.55,500,0.006583333333,0.234,0.037,0,0.19,0.029504107,1,0.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,337,12,166.5370263,26.54609937,2.472678577,0.3941464111,83268.51313,13273.04968,32.92879907,6.209113897
642,6,0,0.55,230,0.00115,0.414,0.049,0,0.19,0.04008188,1,0.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,338,12,38.96760446,5.516995682,18.96079657,2.684451207,8962.549025,1268.909007,188.5054439,35.54492738
643,6,0,0.55,1350,0.00115,0.414,0.049,0,0.3,0.035905667,1,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,339,12,8.788539804,1.916807169,4.276314075,0.9326770611,11864.52874,2587.689678,188.5054439,35.54492738
644,6,0,0.55,570,0.00115,0.414,0.049,0,0.3,0.040851133,1,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,340,12,9.300442323,1.192867684,4.525394809,0.5804237088,5301.252124,679.9345801,188.5054439,35.54492738
645,6,0,0.55,230,0.00115,0.414,0.049,0,0.3,0.043166747,1,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,341,12,9.540130279,0.8538977258,4.642021803,0.4154882318,2194.229964,196.3964769,188.5054439,35.54492738
646,NaN,1,1,450,0.005,0.1,0.032,0,0.12,0.03,2,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15,5,505.3290868,23.053008,23.46288462,1.070371924,227398.0891,10373.8536,78.82954928,14.86424236
647,NaN,1,1,1850,0.005,0.1,0.032,0,0.12,0.026,2,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,16,5,472.7272103,69.15902401,21.94915012,3.211115771,874545.339,127944.1944,78.82954928,14.86424236
648,NaN,1,1.4,4000,0.006,0.2,0.097,0,0.45,0.035693,1.2,0.45,0.034086,2.4,0.45,0.032312,3.6,0.45,0.031956,4.8,0.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,253,25,459.0270689,282.4346714,17.31897153,10.65618645,1836108.275,1129738.686,114.043087,26.87046392
649,NaN,1,2,4000,0.006,0.2,0.123,0,0.45,0.033776,1.2,0.45,0.032586,2.4,0.45,0.034062,3.6,0.45,0.028789,4.8,0.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,254,25,554.1385727,446.1805682,33.26113154,26.78115421,2216554.291,1784722.273,162.9186958,38.38637703
650,NaN,0,1,400,0.01,0.33,0.03,0,0.392857143,0.028095,5,0.392857143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,104,32,308.3157161,14.2977232,3.479029648,0.1613352817,123326.2865,5719.089279,39.41477464,7.43212118
651,NaN,0,1.25,400,0.01,0.33,0.03,0,0.392857143,0.027435,5,0.392857143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,105,32,411.6255538,25.99728947,5.909025079,0.3731999484,164650.2215,10398.91579,49.2684683,9.290151475
652,NaN,0,0.66,400,0.01,0.33,0.03,0,0.392857143,0.027495,5,0.392857143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,106,32,72.53500202,4.469307921,0.4771405221,0.02939943277,29014.00081,1787.723169,26.01375126,4.905199979
653,NaN,0,1.442,400,0.01,0.33,0.03,0,0.392857143,0.02544,5,0.392857143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,107,32,445.4709363,51.81744483,7.420736078,0.8631844437,178188.3745,20726.97793,56.83610503,10.71711874
654,NaN,0,1,400,0.01,0.33,0.03,0,0.33,0.02352,5,0.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,108,32,347.0149231,59.41855016,4.0600746,0.6951970369,138805.9692,23767.42007,39.41477464,7.43212118
655,NaN,0,1.446,400,0.01,0.33,0.03,0,0.33,0.02346,5,0.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,109,32,489.1636346,84.62875561,8.275768203,1.431766213,195665.4538,33851.50224,56.99376413,10.74684723
656,NaN,0,0.66,400,0.01,0.33,0.03,0,0.33,0.026565,5,0.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,110,32,107.9119647,9.267520327,0.8332961912,0.07156379196,43164.78587,3707.008131,26.01375126,4.905199979
657,NaN,0,0.8,400,0.01,0.32,0.036,0,0.303,0.0072,12,0.303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,114,35,204.2136696,192.5344941,1.911439947,1.802122865,81685.46784,77013.79764,31.53181971,5.945696944
658,NaN,0,0.8,400,0.01,0.32,0.044,0,0.303,0.0088,12,0.303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,115,35,249.5944851,235.3199372,2.33620438,2.202594613,99837.79402,94127.9749,31.53181971,5.945696944
659,NaN,0,0.8,400,0.01,0.32,0.053,0,0.303,0.0106,12,0.303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,116,35,300.6479025,283.4535608,2.814064367,2.653125329,120259.161,113381.4243,31.53181971,5.945696944
660,NaN,0,0.8,400,0.01,0.32,0.062,0,0.303,0.0124,12,0.303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,117,35,351.7013198,331.5871843,3.291924354,3.103656045,140680.5279,132634.8737,31.53181971,5.945696944
661,NaN,0,1.2,200,0.01,0.32,0.039,0,0.45,0.02613,12,0.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,118,35,408.0011455,114.018113,5.280790272,1.475745224,81600.22911,22803.62259,47.29772957,8.918545416
662,NaN,0,1.2,200,0.01,0.32,0.046,0,0.45,0.03082,12,0.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,119,35,481.2321204,134.4829025,6.228624423,1.740622571,96246.42408,26896.58049,47.29772957,8.918545416
663,NaN,0,1.2,200,0.01,0.32,0.032,0,0.45,0.02144,12,0.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,120,35,334.7701707,93.55332346,4.33295612,1.210867876,66954.03414,18710.66469,47.29772957,8.918545416
664,NaN,0,0.5537,400,0.01,0.32,0.045,0,0.45,0.037317504,12,0.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,121,35,30.90229637,4.078644943,0.07035666757,0.009286036966,12360.91855,1631.457977,21.82396072,4.115165498
665,NaN,0,0.5535,400,0.01,0.32,0.045,0,0.45,0.036520089,12,0.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,122,35,30.51881114,4.489616636,0.06937831841,0.01020623153,12207.52446,1795.846654,21.81607776,4.113679073
666,NaN,0,1.0002,400,0.01,0.32,0.045,0,0.45,0.032742125,12,0.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,123,35,370.5968244,82.63717692,3.759819182,0.838379669,148238.7298,33054.87077,39.42265759,7.433607605
