%kk,PairID,WaveType,T,D,A,hv,H1,x1,h1,H2,x2,h2,H3,x3,h3,H4,x4,h4,H5,x5,h5,H6,x6,h6,H7,x7,h7,H8,x8,h8,H9,x9,h9,Field,id,StudyID,nHfit,Cdval2,Difval2,R2val2,Bval2,slo,flatbed,ReMean, ReSd, KCMean, KCSd
354,NaN,1,9,0.08,0.117,1.5,0.06411314,245,0.520486,0.058374321,230,0.263304676,0.049671488,380,0.155399399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,790,42,2,-5.785191781,999,-5.27E+10,0.4,1026.765005,0,18709.85619,1374.920589,14.39219707,1.057631222
355,NaN,1,9,0.08,0.117,1.5,0.060532664,245,0.5103,0.052622091,230,0.255458464,0.043544047,380,0.150316968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,791,42,2,-1.218552668,999,-4.84E+10,0.4,1040.826491,0,16890.32153,925.6752487,12.99255502,0.712057884
356,NaN,1,9,0.08,0.117,1.5,0.05657603,245,0.5068,0.049415881,230,0.251825516,0.04116037,380,0.145234536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,792,42,2,-0.113789588,999,-5.86E+10,0.4,1036.657225,0,16115.22458,1072.460779,12.3963266,0.82496983
357,NaN,1,9,0.08,0.117,1.5,0.053289572,245,0.505091629,0.046462945,230,0.248192569,0.03915531,380,0.140152105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,793,42,2,0.586953752,1.35E-14,1,0.4,1027.247422,0,15443.41611,1270.020232,11.87955085,0.97693864
358,NaN,1,9,0.08,0.117,1.5,0.049897578,245,0.502428083,0.043505345,230,0.244559621,0.037623307,380,0.135069673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,794,42,2,0.632689025,4.51E-16,1,0.4,1020.761517,0,14858.62442,1608.693514,11.42971109,1.237456549
359,NaN,1,9,0.08,0.117,1.5,0.046081319,245,0.489051035,0.040662685,230,0.23915529,0.035968235,380,0.127198903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,795,42,2,0.184801942,6.82E-15,1,0.4,1037.902374,0,14365.2798,1973.275618,11.05021523,1.517904322
360,NaN,1,9,0.08,0.117,1.5,0.042742093,245,0.466782538,0.037811387,230,0.218284513,0.030911692,380,0.108123457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,796,42,2,1.336095025,6.34E-15,1,0.4,1046.820425,0,13662.15248,1462.102418,10.50934806,1.124694168
361,NaN,1,3,2400,0.005,0.35,0.05,1,2.1,0.0536444,2,2.1,0.0513745,4,2.1,0.05092055,8,2.1,0.05273645,16,2.1,0.05213115,21,2.1,0.0536444,26,2.1,NaN,NaN,NaN,NaN,NaN,NaN,1,23,5,,-0.771564914,999,,0.4,-2.15E+16,1,247.039297,5.383770016,23.21029693,0.505826005
362,NaN,1,3,2400,0.005,0.35,0.05,1,1.4,0.05349305,2,1.4,0.04789405,4,1.4,0.04456495,8,1.4,0.04411095,16,1.4,0.04320305,21,1.4,0.04274905,26,1.4,NaN,NaN,NaN,NaN,NaN,NaN,1,24,5,,0.766425692,0.001897472,,0.4,-2.87E+16,1,251.9138416,22.41221428,28.80552315,2.562763336
363,NaN,1,3,2400,0.005,0.35,0.05,1,0.7,0.05470365,1,0.7,0.0391173,4,0.7,0.0374527,8,0.7,0.0327616,16,0.7,0.027314,21,0.7,0.0247415,26,0.7,NaN,NaN,NaN,NaN,NaN,NaN,1,25,5,,0.781580403,0.002816602,,0.4,-1.72E+17,1,269.0777513,80.07420907,36.19027991,10.76977946
364,NaN,1,3,2400,0.005,0.35,0.05,1,0.45,0.05288775,1,0.45,0.0500126,2,0.45,0.02701135,4,0.45,0.02080705,8,0.45,0.01460275,16,0.45,0.01278685,21,0.45,0.00991175,26,0.45,NaN,NaN,NaN,1,26,5,,1.166779619,0.003595918,,0.4,-1.72E+17,1,251.2201608,165.8086412,35.08449346,23.15623145
365,NaN,1,5.8,16125,0.0064,0.0703,0.169823496,549,1.6842,0.1373853,330,1.0403,0.004770323,630,0.0743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,31,8,2,0.068107066,2.94E-14,1,1.6,392.8721207,0,659.1352004,720.7675339,103.9842813,112.0345755
366,NaN,1,5.8,706.5,0.0082,0.0821,0.151696269,310,1.2002,0.116395879,390,0.5031,0.027667873,640,0.0898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,32,8,,0.037452988,0.002780208,,1.6,574.8491965,0,1483.570529,591.6623543,132.7281233,51.08681028
367,NaN,1,5.8,10000,0.0001,0.0533,0.181272271,130,0.9513,0.116395879,180,0.487,0.023851615,290,0.1284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,33,8,,2.42881678,0.002617017,,0.4,355.5816082,0,15.64787513,9.560943666,10435.0382,6250.867372
368,7,1,1.6,291,0.0048,0.57,0.14581817,0,0.58,0.127590899,4.42,0.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,347,14,,0.462524595,6.56E-15,,0.7,21.04761905,0,967.2468462,163.5965836,78.58228702,13.301442
369,7,1,1.6,291,0.0048,0.57,0.14581817,0,0.64,0.127590899,4.42,0.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,348,14,,0.516644418,2.56E-14,,1.4,21.04761905,0,872.5106065,130.1407722,70.6181974,10.96042728
370,7,1,1.6,291,0.0048,0.57,0.164045442,0,0.85,0.072909085,8.69,0.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,349,14,,3.742849916,1.61E-14,,1.3,24.13888889,0,602.6036165,152.2232285,45.83559273,7.947374858
371,7,1,1.6,291,0.0048,0.57,0.154931806,0,0.95,0.072909085,8.69,0.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,350,14,,5.360097231,1.16E-14,,0.8,23.48648649,0,526.8642963,142.9501211,38.2673996,5.202928483
372,7,1,1.6,188,0.0053,0.44,0.164045442,0,0.27,0.072909085,4.57,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,351,14,,0.14316243,7.32E-14,,0.4,21.76190476,0,1982.114516,88.87728044,132.0939258,5.923042684
373,7,1,1.6,188,0.0053,0.44,0.14581817,0,0.37,0.082022721,4.57,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,352,14,,1.125300449,1.01E-14,,0.5,18.28,0,1470.024941,146.3344428,97.96677428,9.75215653
374,7,1,1.6,188,0.0053,0.44,0.154931806,0,0.82,0.063795449,9.45,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,353,14,,4.03513712,8.22E-15,,0.8,14.765625,0,907.8309684,81.24862101,55.17134256,12.95123974
375,7,1,1.6,188,0.0053,0.44,0.191386348,0,0.88,0.091136356,9.45,0.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,354,14,,2.632858403,1.12E-14,,1.3,14.765625,0,1084.785769,95.13834782,64.39441988,17.5110102
376,7,1,1.6,179,0.0044,0.48,0.182272713,0,0.58,0.054681814,4.94,0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,355,14,,5.668897974,3.08E-15,,1.3,10.08163265,0,1008.321512,20.23338919,96.60710257,3.217582771
377,7,1,1.6,179,0.0044,0.48,0.127590899,0,0.52,0.018227271,4.94,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,356,14,,19.99059181,7.85E-17,,0.6,10.08163265,0,683.3303599,103.6835863,65.95574948,9.858240455
378,7,1,1.6,179,0.0044,0.48,0.127590899,0,0.43,0.054681814,2.5,0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,357,14,,9.287850937,2.71E-15,,0.5,7.352941176,0,953.3924359,97.91483323,92.18753305,9.467797923
379,7,1,1.6,179,0.0044,0.48,0.109363628,0,0.37,0.018227271,2.5,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,358,14,,22.47816589,1.67E-14,,0.4,7.352941176,0,730.4431428,170.3111229,70.62962621,16.46810031
380,7,1,1.6,199,0.00525,0.59,0.118477263,0,0.79,0.036454543,4.72,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,359,14,,13.34994014,1.91E-16,,1.4,7.737704918,0,564.0567753,24.98986114,37.12757343,0.025328128
381,7,1,1.6,199,0.00525,0.59,0.127590899,0,0.82,0.054681814,4.72,0.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,360,14,,8.126446135,4.51E-15,,0.5,7.737704918,0,677.6613892,95.79086354,44.44018406,8.748153804
382,7,1,1.6,199,0.00525,0.59,0.14581817,0,0.79,0.118477263,2.44,0.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,361,14,,3.192813226,1.18E-16,,1.1,8.133333333,0,797.8479696,115.7900622,52.73346461,9.92204729
383,7,1,1.6,199,0.00525,0.59,0.154931806,0,0.64,0.127590899,2.44,0.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,362,14,,1.78977807,5.24E-15,,1,8.133333333,0,1081.705772,252.4741422,73.33233638,17.33905044
384,NaN,1,1.6,301,0.00475,0.35,0.14581817,0,0.79,0.003645454,29.41,0.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,366,14,,64.12258993,3.99E-18,,0.4,81.69444444,0,415.9986458,549.1688438,26.39627713,34.13007976
385,NaN,1,1.6,301,0.00475,0.35,0.164045442,0,0.79,0.009113636,29.41,0.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,367,14,,27.59888922,1.82E-16,,1.6,89.12121212,0,485.5736008,592.9599702,31.10101948,36.40907594
386,NaN,1,1.6,301,0.00475,0.35,0.154931806,0,0.79,0.009113636,19.33,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,368,14,,15.91807847,6.88E-16,,0.7,31.68852459,0,489.0885048,516.8966595,31.970996,30.71249003
387,NaN,1,1.6,301,0.00475,0.35,0.14581817,0,0.76,0.009113636,19.35,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,369,14,,13.97244426,4.45E-16,,1.2,31.72131148,0,477.3685028,480.2676768,32.1423696,29.29094504
388,NaN,1,1.6,301,0.00475,0.35,0.136704535,0,0.73,0.027340907,8.69,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,370,14,,9.388862202,8.17E-16,,0.6,15.8,0,574.8825871,288.6699398,41.30477835,14.90979938
389,NaN,1,1.6,301,0.00475,0.35,0.154931806,0,0.7,0.018227271,8.69,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,371,14,,13.52038122,3.22E-15,,0.5,15.8,0,587.4154454,441.0642214,42.18506535,27.32823159
390,NaN,1,1.6,346,0.00505,0.41,0.109363628,0,0.67,0.054681814,4.42,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,372,14,,4.294360538,3.52E-15,,1.1,9.020408163,0,720.1193626,96.50307266,50.31923106,10.67702818
391,NaN,1,1.6,346,0.00505,0.41,0.136704535,0,0.72,0.018227271,10.12,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,373,14,,8.37382549,2.25E-15,,0.8,16.86666667,0,558.9116894,319.2430725,36.98516668,17.71834936
392,NaN,1,1.6,346,0.00505,0.41,0.118477263,0,0.76,0.018227271,20.12,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,374,14,,5.006910815,4.99E-15,,0.7,34.68965517,0,462.4842481,282.4162821,29.8412899,14.92223449
393,NaN,1,1.6,346,0.00505,0.41,0.109363628,0,0.73,0.027340907,20.12,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,375,14,,2.883225565,4.73E-16,,1.1,36.58181818,0,508.7817705,162.0732592,33.97427481,7.127296616
394,NaN,1,1.6,346,0.00505,0.41,0.109363628,0,0.7,0.018227271,10.12,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,376,14,,7.894443185,6.84E-16,,1.1,17.44827586,0,485.0192538,214.7433879,32.64762696,11.58414186
395,NaN,1,1.6,346,0.00505,0.41,0.109363628,0,0.67,0.054681814,4.42,0.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,377,14,,4.500713657,2.31E-16,,1.1,9.608695652,0,684.4405575,46.04562259,47.70024378,6.973220845
396,NaN,1,1.6,252,0.0046,0.43,0.191386348,0,0.64,0.009113636,9.54,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,378,14,,18.83756387,7.36E-18,,1.4,15.63934426,0,684.5775088,517.1864349,57.15600619,40.93558066
397,NaN,1,1.6,252,0.0046,0.43,0.20961362,0,0.67,0.009113636,19.66,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,379,14,,10.85883497,1.04E-15,,1.5,32.2295082,0,670.8942372,635.0318718,54.81080271,49.75657351
398,NaN,1,1.6,252,0.0046,0.43,0.182272713,0,0.76,0.018227271,29.87,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,380,14,,4.901030052,2.64E-15,,0.4,48.96721311,0,588.4422348,454.8215841,45.91434251,31.5479718
399,NaN,1,3.11,11393.5,0.006466667,0.4,0.335451457,177,1.43,0.277256569,197,1.04,0.094186623,377,0.780866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,243,21,,0.008490956,0.005734421,,0.4,579.4124617,0,1548.750444,963.4810213,121.7872001,72.27166908
400,NaN,1,3.11,11393.5,0.006466667,0.4,0.219273813,177,1.5375,0.158250498,197,1.1475,0.053598694,377,0.888366929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,244,21,,0.031030647,0.009183519,,1.6,579.4124617,0,840.8058762,532.9917621,64.6725317,39.03622761
401,NaN,1,3.11,11393.5,0.006466667,0.4,0.382191215,177,1.33,0.300803225,197,0.94,0.167089332,377,0.680866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,245,21,,0.00217119,0.008255798,,0.4,579.4124617,0,2091.135027,627.9969322,168.486687,45.36245111
402,NaN,1,3.11,11393.5,0.006466667,0.4,0.475317178,177,1.573333333,0.399798174,197,1.183333333,0.266084282,377,0.924200263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,246,21,,0.000913323,0.020176721,,0.4,579.4124626,0,2647.607103,547.492412,203.7795614,34.50307198
403,NaN,1,3.11,11393.5,0.006466667,0.4,0.277751544,177,1.3,0.242891179,197,0.91,0.109177287,377,0.650866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,247,21,,0.004599136,0.001114262,,0.4,579.4124617,0,1589.77026,691.2382029,128.4939608,52.19299567
404,NaN,1,3.11,11393.5,0.006466667,0.4,0.43487067,177,1.56,0.370948217,197,1.17,0.222667925,377,0.910866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,248,21,,0.002421256,0.013704534,,0.4,579.4124617,0,2367.247047,654.2356878,182.4653161,43.74170968
405,NaN,1,3.11,11393.5,0.006466667,0.4,0.344855977,177,1.125,0.280933524,197,0.735,0.112288557,377,0.475866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,249,21,,0.001659804,0.029618477,,0.4,579.4124617,0,1999.91151,941.4081905,166.0149524,74.76988704
406,NaN,1,3.11,11393.5,0.006466667,0.4,0.327531861,177,1.295,0.263538697,197,0.905,0.124026529,377,0.645866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,250,21,,0.003727426,0.002359465,,0.4,579.4124617,0,1758.380767,710.9736808,142.3142322,53.43830081
407,NaN,1,3.11,11393.5,0.006466667,0.4,0.278175808,177,1.275,0.222950768,197,0.885,0.089236876,377,0.625866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,251,21,,0.005759004,0.000370495,,0.8,579.4124617,0,1425.633744,717.8389455,115.6041497,55.10943844
408,NaN,1,3.11,11393.5,0.006466667,0.4,0.237587879,177,1.12,0.173665426,197,0.73,0.074811897,377,0.470866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,252,21,,0.004090554,0.002285467,,1.6,579.4124617,0,1273.691529,536.9385931,105.8576452,42.45420259
409,NaN,1,2.6,2400,0.005,0.151780333,0.078488853,0,0.2,0.055700713,10,0.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,255,22,,0.011340886,3.88E-13,,1.1,-500,0,948.3903256,259.4509523,114.8482023,31.65102959
410,NaN,1,2.6,10000,0.0001,0.059012,0.086974134,0,0.2,0.050863379,10,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,256,22,,0.451847064,3.27E-15,,1.1,333.3333333,0,21.0391569,6.68734255,6228.08511,1944.735289
411,NaN,1,2.6,2400,0.005,0.151780333,0.082731493,0,0.3,0.061093525,10,0.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,257,22,,0.160850718,9.39E-14,,0.5,-500,0,834.0885512,195.6927624,98.98624519,23.55333087
412,NaN,1,2.6,6200,0.00255,0.226025667,0.091216775,0,0.3,0.070132728,10,0.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,258,22,,0.014605613,1.61E-13,,0.7,90.90909091,0,532.9353547,6.435308793,248.5960773,1.989819471
413,NaN,1,2.6,10000,0.0001,0.059012,0.056568542,0,0.3,0.046234827,10,0.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,259,22,,4.736202919,1.01E-15,,0.6,333.3333333,0,12.82893973,1.373731608,3690.715455,371.6861759
414,NaN,1,2.6,2400,0.005,0.151780333,0.068589358,0,0.4,0.066051352,10,0.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,260,22,,0.030970439,3.52E-14,,0.5,-500,0,680.5587673,29.28347959,78.64255142,3.695328745
415,NaN,1,2.6,6200,0.00255,0.226025667,0.078488853,0,0.4,0.073830329,10,0.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,261,22,,0.03511456,1.78E-13,,0.9,90.90909091,0,421.0598442,30.79879823,194.2845144,16.92052367
416,NaN,1,2.6,10000,0.0001,0.059012,0.056568542,0,0.4,0.050068874,10,0.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,262,22,,5.333496299,3.63E-16,,0.7,333.3333333,0,11.56799915,0.702767314,3227.298759,174.5780178
417,NaN,1,2.6,2400,0.005,0.151780333,0.078488853,0,0.5,0.06861731,10,0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,263,22,,0.212521907,4.24E-15,,0.9,-500,0,671.5995494,72.26713576,75.38516133,8.431828828
418,NaN,1,2.6,6200,0.00255,0.226025667,0.082731493,0,0.5,0.075083794,10,0.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,264,22,,0.079995725,1.84E-15,,0.5,90.90909091,0,382.0708572,6.723927993,172.5723371,6.287350579
419,NaN,1,2.6,10000,0.0001,0.059012,0.056568542,0,0.5,0.051918552,10,0.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,265,22,,6.109482833,1.47E-16,,0.5,333.3333333,0,10.59249875,0.433160928,2862.543914,97.42892166
420,NaN,1,2.6,2400,0.005,0.151780333,0.078488853,0,0.6,0.070675994,10,0.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,266,22,,0.244233535,1.07E-14,,1.3,-500,0,627.6863449,52.97644833,68.30354878,6.069844549
421,NaN,1,2.6,6200,0.00255,0.226025667,0.082731493,0,0.6,0.074732185,10,0.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,267,22,,0.120855126,1.29E-13,,1.3,90.90909091,0,345.1912847,1.456045368,151.8974136,2.628825249
422,NaN,1,2.6,10000,0.0001,0.059012,0.056568542,0,0.6,0.051678192,10,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,268,22,,9.468788147,8.34E-17,,0.8,333.3333333,0,9.721576293,0.466293859,2542.456365,104.0867754
423,NaN,1,2.6,2400,0.005,0.151780333,0.078488853,0,0.7,0.071356806,10,0.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,269,22,,0.314672059,2.47E-14,,1.3,-500,0,589.6958625,44.77396739,62.12825154,5.005284793
424,NaN,1,2.6,6200,0.00255,0.226025667,0.082731493,0,0.7,0.079499505,10,0.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,270,22,,0.083473923,4.27E-14,,0.5,90.90909091,0,329.0161008,8.889508304,140.7239086,7.076822375
425,NaN,1,2.6,10000,0.0001,0.059012,0.056568542,0,0.7,0.051646627,10,0.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,271,22,,13.35333477,1.18E-16,,0.4,333.3333333,0,9.075380859,0.463593156,2295.155917,100.7503922
