%kk,PairID,WaveType,T,D,A,hv,H1,x1,h1,H2,x2,h2,H3,x3,h3,H4,x4,h4,H5,x5,h5,H6,x6,h6,H7,x7,h7,H8,x8,h8,H9,x9,h9,Field,id,StudyID,nHfit,Cdval2,Difval2,R2val2,Bval2,slo,flatbed,ReMean,ReSd,KCMean,KCSd
294,NaN,1,9,0.08,0.117,1.5,0.1420602163,245,1.1319,0.1123004013,230,0.878584971,0.1066791577,380,0.784595241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,730,42,-999,-999,-999,-999,-999,-999,-999,18552.17217,89.25152602,14.27090167,0.06865502002
295,NaN,1,9,0.08,0.117,1.5,0.1507073587,245,1.1373,0.1133428723,230,0.890108027,0.110981428,380,0.787964878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,731,42,-999,-999,-999,-999,-999,-999,-999,18930.07235,556.8892313,14.56159411,0.4283763318
296,NaN,1,9,0.08,0.117,1.5,0.1582380976,245,1.1409,0.115155595,230,0.901631082,0.1159188467,380,0.802887341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,732,42,-999,-999,-999,-999,-999,-999,-999,19349.03673,906.57323,14.8838744,0.6973640231
297,NaN,1,9,0.08,0.117,1.5,0.1632141254,245,1.1428,0.1168729113,230,0.913154138,0.1168729113,380,0.81908566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,733,42,-999,-999,-999,-999,-999,-999,-999,19406.01327,767.7342371,14.92770251,0.5905647978
298,NaN,1,9,0.08,0.117,1.5,0.1650531727,245,1.145274909,0.1168729113,230,0.924677194,0.1168729113,380,0.824605715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,734,42,-999,-999,-999,-999,-999,-999,-999,19311.07453,804.8035165,14.85467271,0.6190796281
299,NaN,1,9,0.08,0.117,1.5,0.1667704889,245,1.1482,0.1177315694,230,0.916324341,0.1177315694,380,0.812373642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,735,42,-999,-999,-999,-999,-999,-999,-999,19574.39211,857.2657746,15.0572247,0.6594352112
300,NaN,1,9,0.08,0.117,1.5,0.1674784297,245,1.150148182,0.1190672598,230,0.905825695,0.1190672598,380,0.810471301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,736,42,-999,-999,-999,-999,-999,-999,-999,19865.89869,803.5849123,15.28146053,0.6181422402
301,NaN,1,9,0.08,0.117,1.5,0.1685832116,245,1.152096545,0.1216432342,230,0.89826702,0.1216432342,380,0.815790399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,737,42,-999,-999,-999,-999,-999,-999,-999,20303.11631,710.8463731,15.61778178,0.5468049024
302,NaN,1,9,0.08,0.117,1.5,0.1699189021,245,1.155662916,0.1225018923,230,0.908723392,0.1225018923,380,0.825084696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,738,42,-999,-999,-999,-999,-999,-999,-999,20326.56056,713.9958927,15.63581582,0.5492276098
303,NaN,1,9,0.08,0.117,1.5,0.1716362183,245,1.1575,0.1237860032,230,0.919179763,0.1237860032,380,0.834378992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,739,42,-999,-999,-999,-999,-999,-999,-999,20420.11847,719.5977318,15.70778344,0.5535367168
304,NaN,1,9,0.08,0.117,1.5,0.1742121927,245,1.160724455,0.124314615,230,0.927854406,0.1247976742,380,0.824361962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,740,42,-999,-999,-999,-999,-999,-999,-999,20565.75889,941.343758,15.81981453,0.7241105831
305,NaN,1,9,0.08,0.117,1.5,0.1737740805,245,1.163,0.1286079057,230,0.90902387,0.1230743311,380,0.81222081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,741,42,-999,-999,-999,-999,-999,-999,-999,20952.28123,206.673841,16.11713941,0.1589798777
306,NaN,1,9,0.08,0.117,1.5,0.173448941,245,1.1649,0.1294665638,230,0.895884064,0.120975389,380,0.811637417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,742,42,-999,-999,-999,-999,-999,-999,-999,20924.297,251.782125,16.09561307,0.1936785577
307,NaN,1,9,0.08,0.117,1.5,0.1751259604,245,1.167590182,0.1320425381,230,0.904483441,0.1235513634,380,0.822423826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,743,42,-999,-999,-999,-999,-999,-999,-999,21230.45967,263.1588802,16.33112282,0.2024299079
308,NaN,1,9,0.08,0.117,1.5,0.1764868439,245,1.1721,0.1362422484,230,0.913082817,0.1261273377,380,0.833210235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,744,42,-999,-999,-999,-999,-999,-999,-999,21665.19847,459.6432663,16.66553728,0.3535717433
309,NaN,1,9,0.08,0.117,1.5,0.1789976556,245,1.179366157,0.1396750548,230,0.917538046,0.1288448237,380,0.826798884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,745,42,-999,-999,-999,-999,-999,-999,-999,22187.4776,425.3810172,17.06729046,0.3272161671
310,NaN,1,9,0.08,0.117,1.5,0.1849931224,245,1.180804,0.1410107452,230,0.913232221,0.1312792865,380,0.815752898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,746,42,-999,-999,-999,-999,-999,-999,-999,22606.19514,214.6234677,17.38938088,0.1650949751
311,NaN,1,9,0.08,0.117,1.5,0.1879507227,245,1.172770909,0.1443532714,230,0.894376561,0.1308976607,380,0.804706913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,747,42,-999,-999,-999,-999,-999,-999,-999,23048.06738,708.7113373,17.7292826,0.5451625672
312,NaN,1,9,0.08,0.117,1.5,0.1892864131,245,1.1653,0.148212206,230,0.896265218,0.134713919,380,0.795690566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,748,42,-999,-999,-999,-999,-999,-999,-999,23745.69873,575.2726309,18.2659221,0.4425174084
313,NaN,1,9,0.08,0.117,1.5,0.1918623874,245,1.1654,0.152527918,230,0.90093756,0.1372898933,380,0.804326691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,749,42,-999,-999,-999,-999,-999,-999,-999,24221.49536,802.9465919,18.63191951,0.6176512245
314,NaN,1,9,0.08,0.117,1.5,0.2009276124,245,1.1637,0.1572298431,230,0.908983356,0.1412015581,380,0.812962817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,750,42,-999,-999,-999,-999,-999,-999,-999,24815.64137,878.9767871,19.0889549,0.6761359901
315,NaN,1,9,0.08,0.117,1.5,0.2058871368,245,1.163770364,0.1619755159,230,0.906332041,0.1416785904,380,0.814897952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,751,42,-999,-999,-999,-999,-999,-999,-999,25245.32087,1412.941694,19.41947759,1.086878226
316,NaN,1,9,0.08,0.117,1.5,0.207604453,245,1.1656,0.1671607882,230,0.897597914,0.1408199323,380,0.805991911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,752,42,-999,-999,-999,-999,-999,-999,-999,25727.86106,2110.256543,19.79066236,1.623274264
317,NaN,1,9,0.08,0.117,1.5,0.214244712,245,1.167418273,0.1718731364,230,0.888863786,0.1451208306,380,0.797085871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,753,42,-999,-999,-999,-999,-999,-999,-999,26623.99098,2127.969854,20.47999306,1.636899888
318,NaN,1,9,0.08,0.117,1.5,0.2263977908,245,1.1693,0.1759295089,230,0.885260713,0.1501697652,380,0.79536339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,754,42,-999,-999,-999,-999,-999,-999,-999,27437.1767,2001.208504,21.10552054,1.539391157
319,NaN,1,9,0.08,0.117,1.5,0.2267811511,245,1.1694,0.1772651993,230,0.892139812,0.1548446817,380,0.802777325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,755,42,-999,-999,-999,-999,-999,-999,-999,27830.15716,1591.667039,21.4078132,1.22435926
320,NaN,1,9,0.08,0.117,1.5,0.2281168416,245,1.1677,0.1768835735,230,0.899018911,0.1553217139,380,0.807736434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,756,42,-999,-999,-999,-999,-999,-999,-999,27740.82184,1469.346741,21.33909372,1.130266724
321,NaN,1,9,0.08,0.117,1.5,0.2331497431,245,1.1642,0.1825928973,230,0.893869159,0.1575160625,380,0.784368768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,757,42,-999,-999,-999,-999,-999,-999,-999,28643.2249,1630.503707,22.03324993,1.254233621
322,NaN,1,9,0.08,0.117,1.5,0.2383253326,245,1.157078938,0.1849931224,230,0.88541897,0.161001518,380,0.786266322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,758,42,-999,-999,-999,-999,-999,-999,-999,29199.81789,1606.627856,22.46139838,1.235867582
323,NaN,1,9,0.08,0.117,1.5,0.2417946587,245,1.148977678,0.1864642385,230,0.882420696,0.1614277273,380,0.789139463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,759,42,-999,-999,-999,-999,-999,-999,-999,29358.58416,1799.744347,22.58352628,1.384418729
324,NaN,1,9,0.08,0.117,1.5,0.2426186232,245,1.140974182,0.1868058452,230,0.887800193,0.1602556732,380,0.792012603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,760,42,-999,-999,-999,-999,-999,-999,-999,29210.17123,1952.504345,22.46936249,1.50192642
325,NaN,1,9,0.08,0.117,1.5,0.2439543136,245,1.1306,0.1876645033,230,0.878017465,0.1572298431,380,0.779719589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,761,42,-999,-999,-999,-999,-999,-999,-999,29215.70561,2392.182896,22.4736197,1.840140689
326,NaN,1,9,0.08,0.117,1.5,0.2428169437,245,1.1182,0.1877599097,230,0.863403987,0.1566035388,380,0.765062969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,762,42,-999,-999,-999,-999,-999,-999,-999,29437.28525,2481.344171,22.64406558,1.908726286
327,NaN,1,9,0.08,0.117,1.5,0.2427140297,245,1.107872637,0.1861745149,230,0.850575322,0.1563861266,380,0.752724399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,763,42,-999,-999,-999,-999,-999,-999,-999,29521.32825,2327.250935,22.70871404,1.790193027
328,NaN,1,9,0.08,0.117,1.5,0.2404859349,245,1.0969,0.185408567,230,0.84635532,0.1535089912,380,0.746367163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,764,42,-999,-999,-999,-999,-999,-999,-999,29300.15631,2571.135315,22.53858178,1.977796396
329,NaN,1,9,0.08,0.117,1.5,0.2368942357,245,1.086505761,0.1827987739,230,0.842135317,0.152465278,380,0.740009927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,765,42,-999,-999,-999,-999,-999,-999,-999,29087.47,2365.003975,22.37497693,1.819233827
330,NaN,1,9,0.08,0.117,1.5,0.2353309255,245,1.076648695,0.1810601753,230,0.82914956,0.1504539267,380,0.72292931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,766,42,-999,-999,-999,-999,-999,-999,-999,29045.0329,2356.005502,22.342333,1.812311924
331,NaN,1,9,0.08,0.117,1.5,0.2348560065,245,1.065003273,0.1802583375,230,0.804202371,0.150742204,380,0.696206145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,767,42,-999,-999,-999,-999,-999,-999,-999,29512.42615,2187.526714,22.70186627,1.682712857
332,NaN,1,9,0.08,0.117,1.5,0.2334459734,245,1.0544,0.1783916367,230,0.779255181,0.1512192362,380,0.66948298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,768,42,-999,-999,-999,-999,-999,-999,-999,29929.81038,1850.403327,23.02293106,1.423387175
333,NaN,1,9,0.08,0.117,1.5,0.2277005221,245,1.032954185,0.174498412,230,0.763963389,0.1465957038,380,0.659784221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,769,42,-999,-999,-999,-999,-999,-999,-999,29411.67485,2061.43591,22.62436527,1.585719931
334,NaN,1,9,0.08,0.117,1.5,0.2199700698,245,1.0117,0.1678072776,230,0.75436637,0.1405106083,380,0.651675728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,770,42,-999,-999,-999,-999,-999,-999,-999,28421.06116,2060.61088,21.86235474,1.585085292
335,NaN,1,9,0.08,0.117,1.5,0.2159379047,245,1.006417545,0.1656256114,230,0.744769352,0.1390072096,380,0.643567234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,771,42,-999,-999,-999,-999,-999,-999,-999,28265.30399,2006.945273,21.74254153,1.543804056
336,NaN,1,9,0.08,0.117,1.5,0.2114386411,245,1.0012,0.1644226152,230,0.735172334,0.1373797138,380,0.635458741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,772,42,-999,-999,-999,-999,-999,-999,-999,28184.50213,2093.410317,21.68038625,1.610315628
337,NaN,1,9,0.08,0.117,1.5,0.2077745122,245,1.001230909,0.158585067,230,0.725575315,0.1349980251,380,0.627350247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,773,42,-999,-999,-999,-999,-999,-999,-999,27609.6333,1691.003856,21.23817946,1.300772197
338,NaN,1,9,0.08,0.117,1.5,0.2016776884,245,0.9853,0.1526503331,230,0.715978297,0.1296539506,380,0.619241754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,774,42,-999,-999,-999,-999,-999,-999,-999,26727.15278,1682.070977,20.55934829,1.293900752
339,NaN,1,9,0.08,0.117,1.5,0.1935042677,245,0.963238974,0.1463333904,230,0.706381279,0.1252742189,380,0.61113326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,775,42,-999,-999,-999,-999,-999,-999,-999,25894.22789,1488.628391,19.91863684,1.145098762
340,NaN,1,9,0.08,0.117,1.5,0.1861682476,245,0.9426,0.1406765679,230,0.695749737,0.1248870538,380,0.596461284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,776,42,-999,-999,-999,-999,-999,-999,-999,25590.15149,730.931134,19.68473192,0.5622547185
341,NaN,1,9,0.08,0.117,1.5,0.1777422316,245,0.920468857,0.1345491263,230,0.673981747,0.1204661418,380,0.571046801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,777,42,-999,-999,-999,-999,-999,-999,-999,25054.08573,459.7253055,19.27237364,0.3536348504
342,NaN,1,9,0.08,0.117,1.5,0.170260689,245,0.898219892,0.1287033121,230,0.652213758,0.1156326273,380,0.545632318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,778,42,-999,-999,-999,-999,-999,-999,-999,24490.50219,278.9586393,18.83884784,0.2145835687
343,NaN,1,9,0.08,0.117,1.5,0.1620466662,245,0.877646,0.1227351974,230,0.630445769,0.1126750271,380,0.520217834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,779,42,-999,-999,-999,-999,-999,-999,-999,24104.10034,211.8858337,18.54161565,0.1629891029
344,NaN,1,9,0.08,0.117,1.5,0.1545584623,245,0.857172007,0.1166406271,230,0.60867778,0.1101944592,380,0.494803351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,780,42,-999,-999,-999,-999,-999,-999,-999,23754.29283,816.775343,18.27253295,0.6282887254
345,NaN,1,9,0.08,0.117,1.5,0.14492241,245,0.825942034,0.1108883971,230,0.576334429,0.1030389749,380,0.469388868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,781,42,-999,-999,-999,-999,-999,-999,-999,23012.74145,504.1636903,17.7021088,0.3878182233
346,NaN,1,9,0.08,0.117,1.5,0.1362495365,245,0.789422502,0.1047621223,230,0.541553345,0.09721918091,380,0.439212753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,782,42,-999,-999,-999,-999,-999,-999,-999,22449.85943,503.6782213,17.26912264,0.3874447856
347,NaN,1,9,0.08,0.117,1.5,0.1268123113,245,0.75469991,0.09910413298,230,0.506772262,0.0895554692,380,0.402409339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,783,42,-999,-999,-999,-999,-999,-999,-999,21789.72833,242.3249373,16.76132948,0.1864037979
348,NaN,1,9,0.08,0.117,1.5,0.1177815681,245,0.718182718,0.09297669136,230,0.471991178,0.08427385831,380,0.365605925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,784,42,-999,-999,-999,-999,-999,-999,-999,21361.52567,471.2434889,16.43194282,0.3624949914
349,NaN,1,9,0.08,0.117,1.5,0.1087758253,245,0.683375518,0.08685245636,230,0.437210094,0.07823329572,380,0.32880251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,785,42,-999,-999,-999,-999,-999,-999,-999,20835.58087,585.6795979,16.0273699,0.4505227676
350,NaN,1,9,0.08,0.117,1.5,0.09897651062,245,0.648709991,0.0808092701,230,0.402429011,0.07248959415,380,0.291999096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,786,42,-999,-999,-999,-999,-999,-999,-999,20361.13913,771.2029984,15.66241471,0.5932330757
351,NaN,1,9,0.08,0.117,1.5,0.0903657324,245,0.6188,0.07506562481,230,0.367647927,0.06679712966,380,0.255195682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,787,42,-999,-999,-999,-999,-999,-999,-999,19944.66755,954.6907382,15.34205196,0.7343774909
352,NaN,1,9,0.08,0.117,1.5,0.0813924955,245,0.585,0.06907427574,230,0.332866843,0.06108054069,380,0.218392268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,788,42,-999,-999,-999,-999,-999,-999,-999,19520.23345,1236.651439,15.01556419,0.9512703379
353,NaN,1,9,0.08,0.117,1.5,0.0719541836,245,0.553420072,0.06319619417,230,0.298085759,0.0553720565,380,0.181588853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,789,42,-999,-999,-999,-999,-999,-999,-999,19162.88367,1591.485048,14.74067975,1.224219268
354,NaN,1,9,0.08,0.117,1.5,0.06411313991,245,0.520486,0.05837432124,230,0.263304676,0.04967148818,380,0.155399399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,790,42,-999,-999,-999,-999,-999,-999,-999,18709.85619,1374.920589,14.39219707,1.057631222
355,NaN,1,9,0.08,0.117,1.5,0.06053266433,245,0.5103,0.05262209128,230,0.255458464,0.04354404657,380,0.150316968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,791,42,-999,-999,-999,-999,-999,-999,-999,16890.32153,925.6752487,12.99255502,0.7120578836
356,NaN,1,9,0.08,0.117,1.5,0.05657602971,245,0.5068,0.04941588093,230,0.251825516,0.04116036964,380,0.145234536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,792,42,-999,-999,-999,-999,-999,-999,-999,16115.22458,1072.460779,12.3963266,0.8249698301
357,NaN,1,9,0.08,0.117,1.5,0.05328957203,245,0.505091629,0.04646294514,230,0.248192569,0.03915531038,380,0.140152105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,793,42,-999,-999,-999,-999,-999,-999,-999,15443.41611,1270.020232,11.87955085,0.9769386398
358,NaN,1,9,0.08,0.117,1.5,0.04989757764,245,0.502428083,0.04350534494,230,0.244559621,0.03762330686,380,0.135069673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,794,42,-999,-999,-999,-999,-999,-999,-999,14858.62442,1608.693514,11.42971109,1.237456549
359,NaN,1,9,0.08,0.117,1.5,0.04608131931,245,0.489051035,0.04066268471,230,0.23915529,0.03596823474,380,0.127198903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,795,42,-999,-999,-999,-999,-999,-999,-999,14365.2798,1973.275618,11.05021523,1.517904322
360,NaN,1,9,0.08,0.117,1.5,0.04274209327,245,0.466782538,0.03781138734,230,0.218284513,0.03091169246,380,0.108123457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,796,42,-999,-999,-999,-999,-999,-999,-999,13662.15248,1462.102418,10.50934806,1.124694168
361,NaN,1,3,2400,0.005,0.35,0.05,1,2.1,0.0536444,2,2.1,0.0513745,4,2.1,0.05092055,8,2.1,0.05273645,16,2.1,0.05213115,21,2.1,0.0536444,26,2.1,NaN,NaN,NaN,NaN,NaN,NaN,1,23,5,-999,-999,-999,-999,-999,-999,-999,247.039297,5.383770016,23.21029693,0.5058260049
362,NaN,1,3,2400,0.005,0.35,0.05,1,1.4,0.05349305,2,1.4,0.04789405,4,1.4,0.04456495,8,1.4,0.04411095,16,1.4,0.04320305,21,1.4,0.04274905,26,1.4,NaN,NaN,NaN,NaN,NaN,NaN,1,24,5,-999,-999,-999,-999,-999,-999,-999,251.9138416,22.41221428,28.80552315,2.562763336
363,NaN,1,3,2400,0.005,0.35,0.05,1,0.7,0.05470365,1,0.7,0.0391173,4,0.7,0.0374527,8,0.7,0.0327616,16,0.7,0.027314,21,0.7,0.0247415,26,0.7,NaN,NaN,NaN,NaN,NaN,NaN,1,25,5,-999,-999,-999,-999,-999,-999,-999,269.0777513,80.07420907,36.19027991,10.76977946
364,NaN,1,3,2400,0.005,0.35,0.05,1,0.45,0.05288775,1,0.45,0.0500126,2,0.45,0.02701135,4,0.45,0.02080705,8,0.45,0.01460275,16,0.45,0.01278685,21,0.45,0.00991175,26,0.45,NaN,NaN,NaN,1,26,5,-999,-999,-999,-999,-999,-999,-999,251.2201608,165.8086412,35.08449346,23.15623145
365,NaN,1,5.8,16125,0.0064,0.0703,0.1698234956,549,1.6842,0.1373852998,330,1.0403,0.00477032291,630,0.0743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,31,8,-999,-999,-999,-999,-999,-999,-999,659.1352004,720.7675339,103.9842813,112.0345755
366,NaN,1,5.8,528.25,0.00865,0.0821,0.1516962685,310,1.2002,0.116395879,390,0.5031,0.02766787288,640,0.0898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,32,8,-999,-999,-999,-999,-999,-999,-999,1483.570529,591.6623543,132.7281233,51.08681028
