%kk	PairID	WaveType	T	D	A	hv	H1	x1	h1	H2	x2	h2	H3	x3	h3	H4	x4	h4	H5	x5	h5	H6	x6	h6	H7	x7	h7	H8	x8	h8	H9	x9	h9	Field	id	StudyID
377	7	1	1.6	179	0.0044	0.48	0.127590898905908	0	0.52	0.0182272712722726	4.94	0.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	356	14
378	7	1	1.6	179	0.0044	0.48	0.127590898905908	0	0.43	0.0546818138168179	2.5	0.09	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	357	14
379	7	1	1.6	179	0.0044	0.48	0.109363627633636	0	0.37	0.0182272712722726	2.5	0.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	358	14
380	7	1	1.6	199	0.00525	0.59	0.118477263269772	0	0.79	0.0364545425445452	4.72	0.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	359	14
381	7	1	1.6	199	0.00525	0.59	0.127590898905908	0	0.82	0.0546818138168179	4.72	0.21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	360	14
382	7	1	1.6	199	0.00525	0.59	0.145818170178181	0	0.79	0.118477263269772	2.44	0.49	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	361	14
383	7	1	1.6	199	0.00525	0.59	0.154931805814317	0	0.64	0.127590898905908	2.44	0.34	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	362	14
384	NaN	1	1.6	301	0.00475	0.35	0.145818170178181	0	0.79	0.00364545425445452	29.41	0.43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	366	14
385	NaN	1	1.6	301	0.00475	0.35	0.164045441450454	0	0.79	0.00911363563613631	29.41	0.46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	367	14
386	NaN	1	1.6	301	0.00475	0.35	0.154931805814317	0	0.79	0.00911363563613631	19.33	0.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	368	14
387	NaN	1	1.6	301	0.00475	0.35	0.145818170178181	0	0.76	0.00911363563613631	19.35	0.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	369	14
388	NaN	1	1.6	301	0.00475	0.35	0.136704534542045	0	0.73	0.0273409069084089	8.69	0.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	370	14
389	NaN	1	1.6	301	0.00475	0.35	0.154931805814317	0	0.7	0.0182272712722726	8.69	0.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	371	14
390	NaN	1	1.6	346	0.00505	0.41	0.109363627633636	0	0.67	0.0546818138168179	4.42	0.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	372	14
391	NaN	1	1.6	346	0.00505	0.41	0.136704534542045	0	0.72	0.0182272712722726	10.12	0.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	373	14
392	NaN	1	1.6	346	0.00505	0.41	0.118477263269772	0	0.76	0.0182272712722726	20.12	0.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	374	14
393	NaN	1	1.6	346	0.00505	0.41	0.109363627633636	0	0.73	0.0273409069084089	20.12	0.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	375	14
394	NaN	1	1.6	346	0.00505	0.41	0.109363627633636	0	0.7	0.0182272712722726	10.12	0.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	376	14
395	NaN	1	1.6	346	0.00505	0.41	0.109363627633636	0	0.67	0.0546818138168179	4.42	0.21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	377	14
396	NaN	1	1.6	252	0.0046	0.43	0.191386348358863	0	0.64	0.00911363563613631	9.54	0.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	378	14
397	NaN	1	1.6	252	0.0046	0.43	0.209613619631135	0	0.67	0.00911363563613631	19.66	0.06	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	379	14
398	NaN	1	1.6	252	0.0046	0.43	0.182272712722726	0	0.76	0.0182272712722726	29.87	0.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	380	14
399	NaN	1	3.11	11373.6944444444	0.00654166666666667	0.4	0.335451456994898	177	1.43	0.277256568903245	197	1.04	0.0941866232540481	377	0.780866929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	243	21
400	NaN	1	3.11	11373.6944444444	0.00654166666666667	0.4	0.219273812845948	177	1.5375	0.158250497629549	197	1.1475	0.0535986940139403	377	0.888366929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	244	21
401	NaN	1	3.11	11373.6944444444	0.00654166666666667	0.4	0.382191215231329	177	1.33	0.300803224716757	197	0.94	0.167089332394381	377	0.680866929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	245	21
402	NaN	1	3.11	11373.6944444444	0.00654166666666667	0.4	0.475317178313597	177	1.573333333	0.399798174082874	197	1.183333333	0.266084281760498	377	0.924200263	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	246	21
403	NaN	1	3.11	11373.6944444444	0.00654166666666667	0.4	0.277751543650076	177	1.3	0.242891179337579	197	0.91	0.109177287015203	377	0.650866929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	247	21
404	NaN	1	3.11	11373.6944444444	0.00654166666666667	0.4	0.434870670429727	177	1.56	0.370948217410463	197	1.17	0.222667925395644	377	0.910866929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	248	21
405	NaN	1	3.11	11373.6944444444	0.00654166666666667	0.4	0.344855977184679	177	1.125	0.280933524165415	197	0.735	0.112288556852424	377	0.475866929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	249	21
406	NaN	1	3.11	11373.6944444444	0.00654166666666667	0.4	0.327531861045609	177	1.295	0.263538697348226	197	0.905	0.124026529420120	377	0.645866929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	250	21
407	NaN	1	3.11	11373.6944444444	0.00654166666666667	0.4	0.278175807718788	177	1.275	0.222950768108118	197	0.885	0.0892368757857423	377	0.625866929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	251	21
408	NaN	1	3.11	11373.6944444444	0.00654166666666667	0.4	0.23758787847868	177	1.12	0.173665425459416	197	0.73	0.0748118974495367	377	0.470866929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	252	21
409	NaN	1	2.6	2400	0.005	0.151780333	0.0784888527117068	0	0.2	0.0557007131708007	10	0.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	255	22
410	NaN	1	2.6	10000	1e-04	0.059012	0.0869741340859453	0	0.2	0.0508633787101408	10	0.17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	256	22
411	NaN	1	2.6	2400	0.005	0.151780333	0.082731493398826	0	0.3	0.0610935252629166	10	0.32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	257	22
412	NaN	1	2.6	6200	0.00255	0.226025667	0.0912167747730646	0	0.3	0.0701327279265858	10	0.19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	258	22
413	NaN	1	2.6	10000	1e-04	0.059012	0.0565685424949238	0	0.3	0.0462348274261211	10	0.27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	259	22
414	NaN	1	2.6	2400	0.005	0.151780333	0.0685893577750951	0	0.4	0.0660513521333043	10	0.42	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	260	22
415	NaN	1	2.6	6200	0.00255	0.226025667	0.0784888527117068	0	0.4	0.073830329292553	10	0.29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	261	22
416	NaN	1	2.6	10000	1e-04	0.059012	0.0565685424949238	0	0.4	0.0500688735307995	10	0.37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	262	22
417	NaN	1	2.6	2400	0.005	0.151780333	0.0784888527117068	0	0.5	0.0686173097061554	10	0.52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	263	22
418	NaN	1	2.6	6200	0.00255	0.226025667	0.082731493398826	0	0.5	0.0750837941490386	10	0.39	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	264	22
419	NaN	1	2.6	10000	1e-04	0.059012	0.0565685424949238	0	0.5	0.0519185517332986	10	0.47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	265	22
420	NaN	1	2.6	2400	0.005	0.151780333	0.0784888527117068	0	0.6	0.0706759938239308	10	0.62	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	266	22
421	NaN	1	2.6	6200	0.00255	0.226025667	0.082731493398826	0	0.6	0.0747321853020936	10	0.49	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	267	22
422	NaN	1	2.6	10000	1e-04	0.059012	0.0565685424949238	0	0.6	0.0516781919962376	10	0.57	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	268	22
423	NaN	1	2.6	2400	0.005	0.151780333	0.0784888527117068	0	0.7	0.071356806132352	10	0.72	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	269	22
424	NaN	1	2.6	6200	0.00255	0.226025667	0.082731493398826	0	0.7	0.0794995048777075	10	0.59	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	270	22
425	NaN	1	2.6	10000	1e-04	0.059012	0.0565685424949238	0	0.7	0.0516466267495255	10	0.67	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	271	22
426	NaN	1	2	2400	0.005	0.151780333	0.0784888527117068	0	0.2	0.0656493810200828	10	0.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	272	22
427	NaN	1	2.1	6200	0.00255	0.226025667	0.082731493398826	0	0.2	0.0741587818066277	10	0.69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	273	22
428	NaN	1	2.1	10000	1e-04	0.059012	0.0565685424949238	0	0.2	0.0575363199483541	10	0.17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	274	22
429	NaN	1	2	2400	0.005	0.151780333	0.0784888527117068	0	0.3	0.068058999404934	10	0.32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	275	22
430	NaN	1	2.1	6200	0.00255	0.226025667	0.082731493398826	0	0.3	0.0729795313423615	10	0.19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	276	22
431	NaN	1	2.1	10000	1e-04	0.059012	0.0565685424949238	0	0.3	0.0607667415208455	10	0.27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	277	22
432	NaN	1	2	2400	0.005	0.151780333	0.0869741340859453	0	0.4	0.0734403500032336	10	0.42	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	278	22
433	NaN	1	2.1	6200	0.00255	0.226025667	0.0912167747730646	0	0.4	0.0776968068497505	10	0.29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	279	22
434	NaN	1	2.1	10000	1e-04	0.059012	0.0685893577750951	0	0.4	0.064187155614374	10	0.37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	280	22
435	NaN	1	2	2400	0.005	0.151780333	0.0869741340859453	0	0.5	0.0773760165447567	10	0.52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	281	22
436	NaN	1	2.1	6200	0.00255	0.226025667	0.0912167747730646	0	0.5	0.0849411518854526	10	0.39	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	282	22
437	NaN	1	2.1	10000	1e-04	0.059012	0.0685893577750951	0	0.5	0.0615268487837091	10	0.47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	283	22
438	NaN	1	2.1	10000	1e-04	0.059012	0.0869741340859453	0	0.6	0.0624769485676097	10	0.57	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	284	22
439	NaN	1	6.7	1000	0.0025	0.62	0.078233295724	86	0.23	0.0469399774344001	128	0.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	543	29
440	NaN	1	1	225	0.005	0.1	0.028	0	0.12	0.02	2	0.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	17	5
441	NaN	1	1	900	0.005	0.1	0.032	0	0.12	0.014	2	0.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	18	5
442	NaN	1	1	2400	0.005	0.1	0.029	0	0.12	0.007	2	0.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	19	5
443	NaN	1	1	2400	0.005	0.1	0.03	0	0.12	0.006	2	0.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	20	5
444	NaN	1	1.5	150	0.006	1.6	0.0477032291000001	0	0.5	0.0439537552927401	2.4947	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	544	30
445	NaN	1	1.5	150	0.006	1.6	0.0477032291000001	0	0.5	0.0394505704657001	4.995	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	545	30
446	NaN	1	1.5	150	0.006	1.6	0.0477032291000001	0	0.5	0.0356200011689701	7.5157	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	546	30
447	NaN	1	1.5	150	0.006	1.6	0.0477032291000001	0	0.5	0.0327911996833400	10.0151	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	547	30
448	NaN	1	1.5	150	0.006	1.6	0.0954064582000001	0	0.5	0.0869057427743801	2.4949	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	548	30
449	NaN	1	1.5	150	0.006	1.6	0.0954064582000001	0	0.5	0.0765636827055001	4.9956	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	549	30
450	NaN	1	1.5	150	0.006	1.6	0.0954064582000001	0	0.5	0.0675573130514201	7.4959	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	550	30
451	NaN	1	1.5	150	0.006	1.6	0.0954064582000001	0	0.5	0.0582074801478201	10.0171	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	551	30
452	NaN	1	1.5	150	0.006	1.6	0.114487749840000	0	0.5	0.102271906932072	2.4954	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	552	30
453	NaN	1	1.5	150	0.006	1.6	0.114487749840000	0	0.5	0.0886593134760961	4.9963	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	553	30
454	NaN	1	1.5	150	0.006	1.6	0.114487749840000	0	0.5	0.0758481342690	7.5179	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	554	30
455	NaN	1	1.5	150	0.006	1.6	0.114487749840000	0	0.5	0.0658419049329841	10.018	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	555	30
456	NaN	1	1.5	150	0.006	1.6	0.143109687300000	0	0.5	0.126337231948440	2.4957	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	556	30
457	NaN	1	1.5	150	0.006	1.6	0.143109687300000	0	0.5	0.107818838411820	4.9969	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	557	30
458	NaN	1	1.5	150	0.006	1.6	0.143109687300000	0	0.5	0.0912896695286701	7.5185	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	558	30
459	NaN	1	1.5	150	0.006	1.6	0.143109687300000	0	0.5	0.0797836506697501	10.0184	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	559	30
460	NaN	1	1.25	100	0.006	1.6	0.0954064582000001	0	0.5	0.0855795930054001	2.4765	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	560	30
461	NaN	1	1.25	100	0.006	1.6	0.0954064582000001	0	0.5	0.0774414221209401	5.0025	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	561	30
462	NaN	1	1.25	100	0.006	1.6	0.0954064582000001	0	0.5	0.0692937105906601	7.5079	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	562	30
463	NaN	1	1.25	100	0.006	1.6	0.0954064582000001	0	0.5	0.0604781538529801	10.0134	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	563	30
464	NaN	1	1.5	100	0.006	1.6	0.0954064582000001	0	0.5	0.0869248240660201	2.4764	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	564	30
465	NaN	1	1.5	100	0.006	1.6	0.0954064582000001	0	0.5	0.0791301164310801	5.0023	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	565	30
466	NaN	1	1.5	100	0.006	1.6	0.0954064582000001	0	0.5	0.0709824049008001	7.5077	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	566	30
467	NaN	1	1.5	100	0.006	1.6	0.0954064582000001	0	0.5	0.0625103114126401	10.0132	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	567	30
468	NaN	1	1.75	100	0.006	1.6	0.0954064582000001	0	0.5	0.0886039777303401	2.4762	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	568	30
469	NaN	1	1.75	100	0.006	1.6	0.0954064582000001	0	0.5	0.0808092700954001	5.0022	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	569	30
470	NaN	1	1.75	100	0.006	1.6	0.0954064582000001	0	0.5	0.0726710992109401	7.5076	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	570	30
471	NaN	1	1.75	100	0.006	1.6	0.0954064582000001	0	0.5	0.0645329283264801	10.013	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	571	30
